run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_plotgap,exe_steps,exe_noise,exe_output,exe_checkpoint,exe_checkpoint_freq,exe_checkpoint_output,exe_adios_config,exe_adios_span,exe_adios_memory_selection,exe_mesh_type,run_nprocs,run_settings,run_array_dimention,run_diffusion_coeff_U,run_diffusion_coeff_V,run_feed_rate_U,run_kill_rate_V,run_Timestep,run_simulation_steps,run_indused_noise,total_exe_time_ms,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-79.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.1,0.02,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.1,0.02,0.048,2.0,150.0,1e-07,1.8448710441589355,13344,129200.0,4433.0,6568.0,633.3
run-17.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.01,0.04,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.01,0.04,1.0,150.0,1e-07,0.3849954605102539,1265,129200.0,4433.0,5838.0,544.9
run-15.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.1,0.02,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.1,0.02,0.048,2.0,150.0,1e-07,0.3437597751617431,1111,129200.0,4433.0,6181.0,622.7
run-101.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.1,0.01,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.1,0.01,0.048,1.0,150.0,1e-07,2.110800266265869,14453,129200.0,4433.0,6568.0,492.6
run-98.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.1,0.01,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.1,0.01,0.04,2.0,100.0,1e-07,2.8736917972564697,18673,129200.0,4433.0,7005.0,396.3
run-45.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.02,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.02,0.048,1.0,150.0,1e-07,0.3879799842834472,1278,129200.0,4433.0,5842.0,435.9
run-35.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.01,0.04,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.01,0.04,2.0,150.0,1e-07,0.3840010166168213,1263,129200.0,4433.0,5004.0,554.1
run-80.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.2,0.01,0.04,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.2,0.01,0.04,1.0,100.0,1e-07,2.3653738498687744,16540,129200.0,4433.0,6181.0,181.6
run-115.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.2,0.01,0.04,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.2,0.01,0.04,2.0,150.0,1e-07,2.7459986209869385,20193,129200.0,4433.0,4569.0,443.3
run-37.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.01,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.01,0.048,1.0,150.0,1e-07,0.3302192687988281,1095,129200.0,4433.0,6181.0,633.3
run-2.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.1,0.01,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.1,0.01,0.04,2.0,100.0,1e-07,0.435997724533081,1347,129200.0,4433.0,6568.0,443.3
run-21.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.01,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.01,0.048,1.0,150.0,1e-07,0.4367144107818603,1487,129200.0,4433.0,5838.0,272.4
run-53.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.01,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.01,0.048,1.0,150.0,1e-07,0.3916559219360351,1232,129200.0,4433.0,5838.0,443.3
run-74.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.1,0.02,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.1,0.02,0.04,2.0,100.0,1e-07,2.012936592102051,11516,129200.0,4433.0,5842.0,554.1
run-114.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.2,0.01,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.2,0.01,0.04,2.0,100.0,1e-07,2.6256303787231445,16679,129200.0,4433.0,6568.0,492.6
run-127.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.2,0.02,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.2,0.02,0.048,2.0,150.0,1e-07,2.342350482940674,16898,129200.0,4433.0,6181.0,726.5
run-122.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.2,0.02,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.2,0.02,0.04,2.0,100.0,1e-07,2.706599473953247,19241,129200.0,4433.0,5842.0,443.3
run-7.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.1,0.01,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.1,0.01,0.048,2.0,150.0,1e-07,0.4560170173645019,1313,129200.0,4433.0,5531.0,554.1
run-104.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.1,0.02,0.04,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.1,0.02,0.04,1.0,100.0,1e-07,2.54656982421875,16090,129200.0,4433.0,7506.0,341.0
run-109.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.1,0.02,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.1,0.02,0.048,1.0,150.0,1e-07,2.134349584579468,15482,129200.0,4433.0,7506.0,633.3
run-43.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.02,0.04,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.02,0.04,2.0,150.0,1e-07,0.3791761398315429,1339,129200.0,4433.0,5842.0,633.3
