GPU,sys_phy_cores_count,sys_tot_cores_count,sys_ntasks_per_core,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,data_rr_count,model_encoding,batch_size,epochs,learning_rate,epochs_times_one,epochs_times_avg,fit_time
1,40,40,40,3700.0,404292521984,51539603456,1000,3,1,1,0.001,85.59,85.59,85.91
1,40,40,40,3700.0,404292521984,51539603456,1000,1,1,2,0.001,14.54,13.88,28.09
1,40,40,40,3700.0,404292521984,51539603456,1000,2,1,2,0.001,60.61,58.355,117.05
1,40,40,40,3700.0,404292521984,51539603456,1000,3,1,2,0.001,85.02,81.75,163.76
1,40,40,40,3700.0,404292521984,51539603456,1000,1,10,1,0.001,7.17,7.17,7.41
1,40,40,40,3700.0,404292521984,51539603456,1000,2,10,1,0.001,10.89,10.89,11.14
1,40,40,40,3700.0,404292521984,51539603456,1000,3,10,1,0.001,15.12,15.12,15.36
1,40,40,40,3700.0,404292521984,51539603456,1000,1,10,2,0.001,5.6,5.494999999999999,11.24
1,40,40,40,3700.0,404292521984,51539603456,1000,2,10,2,0.001,10.3,8.405000000000001,17.06
1,40,40,40,3700.0,404292521984,51539603456,1000,3,10,2,0.001,13.84,11.285,22.82
1,40,40,40,3700.0,404292521984,51539603456,1000,1,32,1,0.001,6.98,6.98,7.24
1,40,40,40,3700.0,404292521984,51539603456,1000,2,32,1,0.001,8.32,8.32,8.61
1,40,40,40,3700.0,404292521984,51539603456,1000,3,32,1,0.001,10.44,10.44,10.72
1,40,40,40,3700.0,404292521984,51539603456,1000,1,32,2,0.001,4.61,4.380000000000001,9.05
1,40,40,40,3700.0,404292521984,51539603456,1000,2,32,2,0.001,7.75,5.6850000000000005,11.63
1,40,40,40,3700.0,404292521984,51539603456,1000,3,32,2,0.001,8.66,6.1850000000000005,12.63
1,40,40,40,3700.0,404292521984,51539603456,1000,1,64,1,0.001,14.16,14.16,14.41
1,40,40,40,3700.0,404292521984,51539603456,1000,2,64,1,0.001,8.73,8.73,9.02
1,40,40,40,3700.0,404292521984,51539603456,1000,3,64,1,0.001,10.73,10.73,10.98
1,40,40,40,3700.0,404292521984,51539603456,1000,1,64,2,0.001,4.49,4.205,8.7
1,40,40,40,3700.0,404292521984,51539603456,1000,2,64,2,0.001,7.44,5.33,10.96
1,40,40,40,3700.0,404292521984,51539603456,1000,3,64,2,0.001,7.67,5.12,10.51
1,40,40,40,3700.0,404292521984,51539603456,1000,1,128,1,0.001,22.18,22.18,22.44
1,40,40,40,3700.0,404292521984,51539603456,1000,2,128,1,0.001,9.95,9.95,10.23
1,40,40,40,3700.0,404292521984,51539603456,1000,3,128,1,0.001,12.09,12.09,12.41
1,40,40,40,3700.0,404292521984,51539603456,1000,1,128,2,0.001,4.46,4.095,8.5
1,40,40,40,3700.0,404292521984,51539603456,1000,2,128,2,0.001,6.47,4.715,10.19
1,40,40,40,3700.0,404292521984,51539603456,1000,3,128,2,0.001,7.14,4.695,9.64
1,40,40,40,3700.0,404292526080,51539603456,200,1,1,1,0.001,5.66,5.66,5.76
1,40,40,40,3700.0,404292526080,51539603456,200,2,1,1,0.001,14.64,14.64,14.75
1,40,40,40,3700.0,404292526080,51539603456,200,3,1,1,0.001,21.64,21.64,21.72
1,40,40,40,3700.0,404292526080,51539603456,200,1,1,2,0.001,3.1,2.8200000000000003,5.71
1,40,40,40,3700.0,404292526080,51539603456,200,2,1,2,0.001,14.58,12.65,25.42
1,40,40,40,3700.0,404292526080,51539603456,200,3,1,2,0.001,20.74,18.15,36.38
1,40,40,40,3700.0,404292526080,51539603456,200,1,10,1,0.001,2.98,2.98,3.06
1,40,40,40,3700.0,404292526080,51539603456,200,2,10,1,0.001,5.73,5.73,5.85
1,40,40,40,3700.0,404292526080,51539603456,200,3,10,1,0.001,7.53,7.53,7.61
1,40,40,40,3700.0,404292526080,51539603456,200,1,10,2,0.001,1.72,1.38,2.87
1,40,40,40,3700.0,404292526080,51539603456,200,2,10,2,0.001,5.19,3.26,6.63
1,40,40,40,3700.0,404292526080,51539603456,200,3,10,2,0.001,7.41,4.615,9.34
1,40,40,40,3700.0,404292526080,51539603456,200,1,32,1,0.001,3.89,3.89,3.98
1,40,40,40,3700.0,404292526080,51539603456,200,2,32,1,0.001,5.65,5.65,5.76
1,40,40,40,3700.0,404292526080,51539603456,200,3,32,1,0.001,7.36,7.36,7.45
1,40,40,40,3700.0,404292526080,51539603456,200,1,32,2,0.001,1.44,1.165,2.45
1,40,40,40,3700.0,404292526080,51539603456,200,2,32,2,0.001,5.25,3.01,6.15
1,40,40,40,3700.0,404292526080,51539603456,200,3,32,2,0.001,5.6,3.205,6.5
1,40,40,40,3700.0,404292526080,51539603456,200,1,64,1,0.001,7.11,7.11,7.19
1,40,40,40,3700.0,404292526080,51539603456,200,2,64,1,0.001,5.69,5.69,5.78
1,40,40,40,3700.0,404292526080,51539603456,200,3,64,1,0.001,7.22,7.22,7.31
1,40,40,40,3700.0,404292526080,51539603456,200,1,64,2,0.001,1.41,1.1,2.28
1,40,40,40,3700.0,404292526080,51539603456,200,2,64,2,0.001,4.79,2.73,5.55
1,40,40,40,3700.0,404292526080,51539603456,200,3,64,2,0.001,5.35,2.965,6.02
1,40,40,40,3700.0,404292526080,51539603456,200,1,128,1,0.001,17.51,17.51,17.59
1,40,40,40,3700.0,404292526080,51539603456,200,2,128,1,0.001,7.42,7.42,7.51
1,40,40,40,3700.0,404292526080,51539603456,200,3,128,1,0.001,9.98,9.98,10.07
1,40,40,40,3700.0,404292526080,51539603456,200,1,128,2,0.001,1.38,1.075,2.28
1,40,40,40,3700.0,404292526080,51539603456,200,2,128,2,0.001,4.7,2.66,5.44
1,40,40,40,3700.0,404292526080,51539603456,200,3,128,2,0.001,5.39,2.935,5.98
1,40,40,40,3700.0,404292526080,51539603456,200,1,200,1,0.001,12.68,12.68,12.77
1,40,40,40,3700.0,404292521984,51539603456,2000,1,1,1,0.001,27.22,27.22,27.79
1,40,40,40,3700.0,404292521984,51539603456,2000,2,1,1,0.001,109.94,109.94,110.59
1,40,40,40,3700.0,404292521984,51539603456,2000,3,1,1,0.001,153.56,153.56,154.08
1,40,40,40,3700.0,404292521984,51539603456,2000,1,1,2,0.001,24.39,24.395,49.25
1,40,40,40,3700.0,404292521984,51539603456,2000,2,1,2,0.001,108.37,107.015,214.51
1,40,40,40,3700.0,404292521984,51539603456,2000,3,1,2,0.001,153.07,150.905,302.28
1,40,40,40,3700.0,404292521984,51539603456,2000,1,10,1,0.001,11.82,11.82,12.27
1,40,40,40,3700.0,404292521984,51539603456,2000,2,10,1,0.001,16.54,16.54,17.08
1,40,40,40,3700.0,404292521984,51539603456,2000,3,10,1,0.001,23.03,23.03,23.57
1,40,40,40,3700.0,404292521984,51539603456,2000,1,10,2,0.001,10.81,10.345,21.16
1,40,40,40,3700.0,404292521984,51539603456,2000,2,10,2,0.001,16.64,14.695,29.93
1,40,40,40,3700.0,404292521984,51539603456,2000,3,10,2,0.001,22.31,19.805,40.16
1,40,40,40,3700.0,404292521984,51539603456,2000,1,32,1,0.001,11.59,11.59,12.07
1,40,40,40,3700.0,404292521984,51539603456,2000,2,32,1,0.001,11.95,11.95,12.45
1,40,40,40,3700.0,404292521984,51539603456,2000,3,32,1,0.001,13.62,13.62,14.14
1,40,40,40,3700.0,404292521984,51539603456,2000,1,32,2,0.001,8.47,8.185,16.92
1,40,40,40,3700.0,404292521984,51539603456,2000,2,32,2,0.001,11.24,9.23,18.93
1,40,40,40,3700.0,404292521984,51539603456,2000,3,32,2,0.001,12.42,9.895,20.27
1,40,40,40,3700.0,404292521984,51539603456,2000,1,64,1,0.001,13.92,13.92,14.4
1,40,40,40,3700.0,404292521984,51539603456,2000,2,64,1,0.001,11.16,11.16,11.66
1,40,40,40,3700.0,404292521984,51539603456,2000,3,64,1,0.001,11.68,11.68,12.15
1,40,40,40,3700.0,404292521984,51539603456,2000,1,64,2,0.001,8.21,7.91,16.3
1,40,40,40,3700.0,404292521984,51539603456,2000,2,64,2,0.001,10.23,8.31,17.14
1,40,40,40,3700.0,404292521984,51539603456,2000,3,64,2,0.001,10.41,7.825,16.37
1,40,40,40,3700.0,404292521984,51539603456,2000,1,128,1,0.001,24.6,24.6,25.13
1,40,40,40,3700.0,404292521984,51539603456,2000,2,128,1,0.001,12.67,12.67,13.35
1,40,40,40,3700.0,404292521984,51539603456,2000,3,128,1,0.001,13.85,13.85,14.33
1,40,40,40,3700.0,404292521984,51539603456,2000,1,128,2,0.001,7.99,7.715,15.9
1,40,40,40,3700.0,404292521984,51539603456,2000,2,128,2,0.001,9.79,7.859999999999999,16.24
1,40,40,40,3700.0,404292521984,51539603456,2000,3,128,2,0.001,9.31,6.9350000000000005,14.42
1,40,40,40,3700.0,404292505600,51539603456,2000,1,1,1,0.001,30.6,30.6,31.12
1,40,40,40,3700.0,404292505600,51539603456,2000,2,1,1,0.001,109.06,109.06,109.58
1,40,40,40,3700.0,404292505600,51539603456,2000,3,1,1,0.001,155.49,155.49,156.16
1,40,40,40,3700.0,404292505600,51539603456,2000,1,1,2,0.001,26.05,26.125,52.79
1,40,40,40,3700.0,404292505600,51539603456,2000,2,1,2,0.001,111.13,108.365,217.44
1,40,40,40,3700.0,404292505600,51539603456,2000,3,1,2,0.001,158.2,154.83999999999995,310.18
1,40,40,40,3700.0,404292505600,51539603456,2000,1,10,1,0.001,12.24,12.24,12.77
1,40,40,40,3700.0,404292505600,51539603456,2000,2,10,1,0.001,16.96,16.96,17.51
1,40,40,40,3700.0,404292505600,51539603456,2000,3,10,1,0.001,23.42,23.42,23.94
1,40,40,40,3700.0,404292505600,51539603456,2000,1,10,2,0.001,11.18,10.73,22.1
1,40,40,40,3700.0,404292505600,51539603456,2000,2,10,2,0.001,16.35,14.62,29.79
1,40,40,40,3700.0,404292505600,51539603456,2000,3,10,2,0.001,22.47,19.965,40.48
1,40,40,40,3700.0,404292505600,51539603456,2000,1,32,1,0.001,11.76,11.76,12.3
1,40,40,40,3700.0,404292505600,51539603456,2000,2,32,1,0.001,12.16,12.16,12.84
1,40,40,40,3700.0,404292505600,51539603456,2000,3,32,1,0.001,14.11,14.11,14.68
1,40,40,40,3700.0,404292505600,51539603456,2000,1,32,2,0.001,8.68,8.36,17.3
1,40,40,40,3700.0,404292505600,51539603456,2000,2,32,2,0.001,11.46,9.38,19.31
1,40,40,40,3700.0,404292505600,51539603456,2000,3,32,2,0.001,12.23,9.82,20.32
1,40,40,40,3700.0,404292505600,51539603456,2000,1,64,1,0.001,13.98,13.98,14.53
1,40,40,40,3700.0,404292505600,51539603456,2000,2,64,1,0.001,11.12,11.12,11.6
1,40,40,40,3700.0,404292505600,51539603456,2000,3,64,1,0.001,11.75,11.75,12.29
1,40,40,40,3700.0,404292505600,51539603456,2000,1,64,2,0.001,8.26,7.97,16.52
1,40,40,40,3700.0,404292505600,51539603456,2000,2,64,2,0.001,10.11,8.245,17.18
1,40,40,40,3700.0,404292505600,51539603456,2000,3,64,2,0.001,10.13,7.645,15.85
1,40,40,40,3700.0,404292505600,51539603456,2000,1,128,1,0.001,24.71,24.71,25.24
1,40,40,40,3700.0,404292505600,51539603456,2000,2,128,1,0.001,12.75,12.75,13.43
1,40,40,40,3700.0,404292505600,51539603456,2000,3,128,1,0.001,14.11,14.11,14.64
1,40,40,40,3700.0,404292505600,51539603456,2000,1,128,2,0.001,8.17,7.83,16.13
1,40,40,40,3700.0,404292505600,51539603456,2000,2,128,2,0.001,9.76,7.805,16.12
1,40,40,40,3700.0,404292505600,51539603456,2000,3,128,2,0.001,9.15,6.785,14.08
1,40,40,40,3700.0,404292521984,51539603456,400,1,1,1,0.001,8.57,8.57,8.77
1,40,40,40,3700.0,404292521984,51539603456,400,2,1,1,0.001,26.44,26.44,26.59
1,40,40,40,3700.0,404292521984,51539603456,400,3,1,1,0.001,37.35,37.35,37.48
1,40,40,40,3700.0,404292521984,51539603456,400,1,1,2,0.001,6.3,5.875,11.94
1,40,40,40,3700.0,404292521984,51539603456,400,2,1,2,0.001,25.6,24.405,48.96
1,40,40,40,3700.0,404292521984,51539603456,400,3,1,2,0.001,36.68,34.31,68.79
1,40,40,40,3700.0,404292521984,51539603456,400,1,10,1,0.001,3.98,3.98,4.12
1,40,40,40,3700.0,404292521984,51539603456,400,2,10,1,0.001,6.85,6.85,6.97
1,40,40,40,3700.0,404292521984,51539603456,400,3,10,1,0.001,9.39,9.39,9.51
1,40,40,40,3700.0,404292521984,51539603456,400,1,10,2,0.001,2.76,2.41,4.94
1,40,40,40,3700.0,404292521984,51539603456,400,2,10,2,0.001,6.26,4.465,9.06
1,40,40,40,3700.0,404292521984,51539603456,400,3,10,2,0.001,9.02,6.305,12.76
1,40,40,40,3700.0,404292521984,51539603456,400,1,32,1,0.001,5.29,5.29,5.47
1,40,40,40,3700.0,404292521984,51539603456,400,2,32,1,0.001,6.34,6.34,6.5
1,40,40,40,3700.0,404292521984,51539603456,400,3,32,1,0.001,8.32,8.32,8.46
1,40,40,40,3700.0,404292521984,51539603456,400,1,32,2,0.001,2.2,1.89,3.96
1,40,40,40,3700.0,404292521984,51539603456,400,2,32,2,0.001,5.77,3.6,7.33
1,40,40,40,3700.0,404292521984,51539603456,400,3,32,2,0.001,6.56,4.035,8.2
1,40,40,40,3700.0,404292521984,51539603456,400,1,64,1,0.001,7.89,7.89,8.03
1,40,40,40,3700.0,404292521984,51539603456,400,2,64,1,0.001,6.21,6.21,6.42
1,40,40,40,3700.0,404292521984,51539603456,400,3,64,1,0.001,7.75,7.75,7.88
1,40,40,40,3700.0,404292521984,51539603456,400,1,64,2,0.001,2.17,1.85,3.87
1,40,40,40,3700.0,404292521984,51539603456,400,2,64,2,0.001,5.38,3.33,6.79
1,40,40,40,3700.0,404292521984,51539603456,400,3,64,2,0.001,6.38,3.73,7.67
1,40,40,40,3700.0,404292521984,51539603456,400,1,128,1,0.001,11.84,11.84,12.01
1,40,40,40,3700.0,404292521984,51539603456,400,2,128,1,0.001,6.64,6.64,6.78
1,40,40,40,3700.0,404292521984,51539603456,400,3,128,1,0.001,8.49,8.49,8.62
1,40,40,40,3700.0,404292521984,51539603456,400,1,128,2,0.001,2.11,1.82,3.8
1,40,40,40,3700.0,404292521984,51539603456,400,2,128,2,0.001,5.34,3.265,6.66
1,40,40,40,3700.0,404292521984,51539603456,400,3,128,2,0.001,5.82,3.385,6.89
1,40,40,40,3700.0,404292521984,51539603456,5000,1,1,1,0.001,53.51,53.51,54.48
1,40,40,40,3700.0,404292521984,51539603456,5000,2,1,1,0.001,212.33,212.33,213.59
1,40,40,40,3700.0,404292521984,51539603456,5000,3,1,1,0.001,279.5,279.5,280.52
1,40,40,40,3700.0,404292521984,51539603456,5000,1,1,2,0.001,46.46,46.52,94.28
1,40,40,40,3700.0,404292521984,51539603456,5000,2,1,2,0.001,212.73,211.27,423.48
1,40,40,40,3700.0,404292521984,51539603456,5000,3,1,2,0.001,309.18,305.33500000000004,611.76
1,40,40,40,3700.0,404292521984,51539603456,5000,1,10,1,0.001,21.85,21.85,22.88
1,40,40,40,3700.0,404292521984,51539603456,5000,2,10,1,0.001,29.66,29.66,30.6
1,40,40,40,3700.0,404292521984,51539603456,5000,3,10,1,0.001,40.92,40.92,41.83
1,40,40,40,3700.0,404292521984,51539603456,5000,1,10,2,0.001,21.15,20.55,42.03
1,40,40,40,3700.0,404292521984,51539603456,5000,2,10,2,0.001,29.11,27.505,55.93
1,40,40,40,3700.0,404292521984,51539603456,5000,3,10,2,0.001,39.24,36.77,74.43
1,40,40,40,3700.0,404292521984,51539603456,5000,1,32,1,0.001,17.45,17.45,18.51
1,40,40,40,3700.0,404292521984,51539603456,5000,2,32,1,0.001,18.0,18.0,19.32
1,40,40,40,3700.0,404292521984,51539603456,5000,3,32,1,0.001,18.79,18.79,19.9
1,40,40,40,3700.0,404292521984,51539603456,5000,1,32,2,0.001,16.36,16.08,33.2
1,40,40,40,3700.0,404292521984,51539603456,5000,2,32,2,0.001,18.27,16.16,33.6
1,40,40,40,3700.0,404292521984,51539603456,5000,3,32,2,0.001,18.57,15.93,32.95
1,40,40,40,3700.0,404292521984,51539603456,5000,1,64,1,0.001,21.62,21.62,22.64
1,40,40,40,3700.0,404292521984,51539603456,5000,2,64,1,0.001,17.39,17.39,18.49
1,40,40,40,3700.0,404292521984,51539603456,5000,3,64,1,0.001,16.84,16.84,17.88
1,40,40,40,3700.0,404292521984,51539603456,5000,1,64,2,0.001,16.14,15.915,33.15
1,40,40,40,3700.0,404292521984,51539603456,5000,2,64,2,0.001,16.95,14.95,30.94
1,40,40,40,3700.0,404292521984,51539603456,5000,3,64,2,0.001,15.37,12.87,26.81
1,40,40,40,3700.0,404292521984,51539603456,5000,1,128,1,0.001,25.22,25.22,26.28
1,40,40,40,3700.0,404292521984,51539603456,5000,2,128,1,0.001,17.31,17.31,18.36
1,40,40,40,3700.0,404292521984,51539603456,5000,3,128,1,0.001,17.07,17.07,18.4
1,40,40,40,3700.0,404292521984,51539603456,5000,1,128,2,0.001,15.56,15.285,31.66
1,40,40,40,3700.0,404292521984,51539603456,5000,2,128,2,0.001,15.64,13.87,28.78
1,40,40,40,3700.0,404292521984,51539603456,5000,3,128,2,0.001,14.23,11.78,24.91
1,40,40,40,3700.0,404292505600,51539603456,5000,1,1,1,0.001,53.23,53.23,54.27
1,40,40,40,3700.0,404292505600,51539603456,5000,2,1,1,0.001,216.18,216.18,217.25
1,40,40,40,3700.0,404292505600,51539603456,5000,3,1,1,0.001,301.65,301.65,302.55
1,40,40,40,3700.0,404292505600,51539603456,5000,1,1,2,0.001,49.83,48.945,98.79
1,40,40,40,3700.0,404292505600,51539603456,5000,2,1,2,0.001,215.87,213.785,428.49
1,40,40,40,3700.0,404292505600,51539603456,5000,3,1,2,0.001,302.13,299.545,599.98
1,40,40,40,3700.0,404292505600,51539603456,5000,1,10,1,0.001,21.8,21.8,22.7
1,40,40,40,3700.0,404292505600,51539603456,5000,2,10,1,0.001,28.97,28.97,29.87
1,40,40,40,3700.0,404292505600,51539603456,5000,3,10,1,0.001,40.43,40.43,41.47
1,40,40,40,3700.0,404292505600,51539603456,5000,1,10,2,0.001,21.06,20.47,42.01
1,40,40,40,3700.0,404292505600,51539603456,5000,2,10,2,0.001,28.91,27.06,55.02
1,40,40,40,3700.0,404292505600,51539603456,5000,3,10,2,0.001,39.58,37.11,75.13
1,40,40,40,3700.0,404292505600,51539603456,5000,1,32,1,0.001,17.4,17.4,18.33
1,40,40,40,3700.0,404292505600,51539603456,5000,2,32,1,0.001,18.31,18.31,19.23
1,40,40,40,3700.0,404292505600,51539603456,5000,3,32,1,0.001,19.14,19.14,20.05
1,40,40,40,3700.0,404292505600,51539603456,5000,1,32,2,0.001,16.07,15.805,32.52
1,40,40,40,3700.0,404292505600,51539603456,5000,2,32,2,0.001,17.79,15.95,32.84
1,40,40,40,3700.0,404292505600,51539603456,5000,3,32,2,0.001,18.46,15.885000000000002,32.69
1,40,40,40,3700.0,404292505600,51539603456,5000,1,64,1,0.001,21.51,21.51,22.44
1,40,40,40,3700.0,404292505600,51539603456,5000,2,64,1,0.001,17.34,17.34,18.28
1,40,40,40,3700.0,404292505600,51539603456,5000,3,64,1,0.001,16.89,16.89,17.92
1,40,40,40,3700.0,404292505600,51539603456,5000,1,64,2,0.001,15.84,15.445,31.99
1,40,40,40,3700.0,404292505600,51539603456,5000,2,64,2,0.001,16.63,14.59,30.11
1,40,40,40,3700.0,404292505600,51539603456,5000,3,64,2,0.001,15.26,12.75,26.53
1,40,40,40,3700.0,404292505600,51539603456,5000,1,128,1,0.001,25.33,25.33,26.39
1,40,40,40,3700.0,404292505600,51539603456,5000,2,128,1,0.001,17.19,17.19,18.11
1,40,40,40,3700.0,404292505600,51539603456,5000,3,128,1,0.001,16.49,16.49,17.41
1,40,40,40,3700.0,404292505600,51539603456,5000,1,128,2,0.001,15.53,15.22,31.34
1,40,40,40,3700.0,404292505600,51539603456,5000,2,128,2,0.001,15.55,13.695,28.41
1,40,40,40,3700.0,404292505600,51539603456,5000,3,128,2,0.001,14.16,11.765,24.66
0,40,40,1,3700.0,201357148160,51539603456,100,1,1,2,0.001,110.56,109.625,219.33
0,40,40,1,3700.0,201357148160,51539603456,100,2,1,2,0.001,56.22,54.64,109.31
0,40,40,1,3700.0,201357148160,51539603456,100,3,1,2,0.001,44.79,42.1,84.23
0,40,40,1,3700.0,201357148160,51539603456,100,1,32,2,0.001,101.61,100.835,201.69
0,40,40,1,3700.0,201357148160,51539603456,100,2,32,2,0.001,50.62,49.005,98.05
0,40,40,1,3700.0,201357148160,51539603456,100,3,32,2,0.001,36.09,33.660000000000004,67.35
0,40,40,1,3700.0,201357148160,51539603456,1000,1,1,2,0.001,1117.53,1142.1999999999998,2284.7
0,40,40,1,3700.0,201357148160,51539603456,1000,2,1,2,0.001,567.81,564.765,1129.79
0,40,40,1,3700.0,201357148160,51539603456,1000,3,1,2,0.001,409.17,405.97,812.2
0,40,40,1,3700.0,201357148160,51539603456,200,1,1,2,0.001,219.46,219.845,439.81
0,40,40,1,3700.0,201357148160,51539603456,200,2,1,2,0.001,109.32,107.3,214.67
0,40,40,1,3700.0,201357148160,51539603456,200,3,1,2,0.001,83.3,81.255,162.59
0,40,40,1,3700.0,201357148160,51539603456,200,1,32,2,0.001,202.22,201.305,402.69
0,40,40,1,3700.0,201357148160,51539603456,200,2,32,2,0.001,99.99,98.535,197.14
0,40,40,1,3700.0,201357148160,51539603456,200,3,32,2,0.001,67.15,64.32000000000001,128.72
0,40,40,1,3700.0,201357148160,51539603456,400,1,1,2,0.001,443.36,441.8,883.77
0,40,40,1,3700.0,201357148160,51539603456,400,2,1,2,0.001,214.82,212.885,425.9
0,40,40,1,3700.0,201357148160,51539603456,400,3,1,2,0.001,160.49,159.35000000000002,318.82
0,40,40,1,3700.0,201357148160,51539603456,400,1,32,2,0.001,401.62,397.68,795.49
0,40,40,1,3700.0,201357148160,51539603456,400,2,32,2,0.001,200.45,198.98,398.08
0,40,40,1,3700.0,201357148160,51539603456,400,3,32,2,0.001,128.59,127.0,254.12
1,48,48,48,3900.0,404291100672,51539603456,10000,1,1,1,0.001,114.78,114.78,114.84
1,48,48,48,3900.0,404291100672,51539603456,10000,2,1,1,0.001,430.94,430.94,430.97
1,48,48,48,3900.0,404291100672,51539603456,10000,3,1,1,0.001,640.44,640.44,640.47
1,48,48,48,3900.0,404291100672,51539603456,10000,1,1,2,0.001,105.16,104.585,209.2
1,48,48,48,3900.0,404291100672,51539603456,10000,2,1,2,0.001,428.02,425.715,851.46
1,48,48,48,3900.0,404291100672,51539603456,10000,3,1,2,0.001,627.52,623.735,1247.51
1,48,48,48,3900.0,404291100672,51539603456,10000,1,10,1,0.001,47.34,47.34,47.37
1,48,48,48,3900.0,404291100672,51539603456,10000,2,10,1,0.001,58.02,58.02,58.05
1,48,48,48,3900.0,404291100672,51539603456,10000,3,10,1,0.001,82.57,82.57,82.6
1,48,48,48,3900.0,404291100672,51539603456,10000,1,10,2,0.001,46.44,46.135,92.3
1,48,48,48,3900.0,404291100672,51539603456,10000,2,10,2,0.001,58.4,55.815,111.7
1,48,48,48,3900.0,404291100672,51539603456,10000,3,10,2,0.001,81.18,79.19,158.46
1,48,48,48,3900.0,404291100672,51539603456,10000,1,32,1,0.001,41.22,41.22,41.25
1,48,48,48,3900.0,404291100672,51539603456,10000,2,32,1,0.001,37.63,37.63,37.66
1,48,48,48,3900.0,404291100672,51539603456,10000,3,32,1,0.001,40.0,40.0,40.08
1,48,48,48,3900.0,404291100672,51539603456,10000,1,32,2,0.001,38.08,37.705,75.46
1,48,48,48,3900.0,404291100672,51539603456,10000,2,32,2,0.001,36.55,34.42,68.88
1,48,48,48,3900.0,404291100672,51539603456,10000,3,32,2,0.001,37.51,35.004999999999995,70.05
1,48,48,48,3900.0,404291100672,51539603456,10000,1,64,1,0.001,42.83,42.83,42.86
1,48,48,48,3900.0,404291100672,51539603456,10000,2,64,1,0.001,34.39,34.39,34.44
1,48,48,48,3900.0,404291100672,51539603456,10000,3,64,1,0.001,30.09,30.09,30.16
1,48,48,48,3900.0,404291100672,51539603456,10000,1,64,2,0.001,37.19,36.765,73.57
1,48,48,48,3900.0,404291100672,51539603456,10000,2,64,2,0.001,33.3,31.7,63.85
1,48,48,48,3900.0,404291100672,51539603456,10000,3,64,2,0.001,28.54,26.19,52.46
1,48,48,48,3900.0,404291100672,51539603456,10000,1,128,1,0.001,46.47,46.47,46.51
1,48,48,48,3900.0,404291100672,51539603456,10000,2,128,1,0.001,33.22,33.22,33.25
1,48,48,48,3900.0,404291100672,51539603456,10000,3,128,1,0.001,28.7,28.7,28.78
1,48,48,48,3900.0,404291100672,51539603456,10000,1,128,2,0.001,36.71,36.28,72.59
1,48,48,48,3900.0,404291100672,51539603456,10000,2,128,2,0.001,31.82,29.84,59.76
1,48,48,48,3900.0,404291100672,51539603456,10000,3,128,2,0.001,26.08,23.68,47.4
1,48,48,48,3900.0,404291100672,51539603456,100,1,1,1,0.001,6.34,6.34,6.47
1,48,48,48,3900.0,404291100672,51539603456,100,2,1,1,0.001,8.34,8.34,8.37
1,48,48,48,3900.0,404291100672,51539603456,100,3,1,1,0.001,12.04,12.04,12.07
1,48,48,48,3900.0,404291100672,51539603456,100,1,1,2,0.001,1.66,1.375,2.81
1,48,48,48,3900.0,404291100672,51539603456,100,2,1,2,0.001,8.04,6.254999999999999,12.54
1,48,48,48,3900.0,404291100672,51539603456,100,3,1,2,0.001,11.02,8.665,17.37
1,48,48,48,3900.0,404291100672,51539603456,100,1,10,1,0.001,2.28,2.28,2.31
1,48,48,48,3900.0,404291100672,51539603456,100,2,10,1,0.001,4.69,4.69,4.72
1,48,48,48,3900.0,404291100672,51539603456,100,3,10,1,0.001,6.11,6.11,6.14
1,48,48,48,3900.0,404291100672,51539603456,100,1,10,2,0.001,0.99,0.72,1.47
1,48,48,48,3900.0,404291100672,51539603456,100,2,10,2,0.001,3.99,2.255,4.54
1,48,48,48,3900.0,404291100672,51539603456,100,3,10,2,0.001,5.28,2.975,5.98
1,48,48,48,3900.0,404291100672,51539603456,100,1,32,1,0.001,2.44,2.44,2.48
1,48,48,48,3900.0,404291100672,51539603456,100,2,32,1,0.001,4.59,4.59,4.66
1,48,48,48,3900.0,404291100672,51539603456,100,3,32,1,0.001,5.97,5.97,6.01
1,48,48,48,3900.0,404291100672,51539603456,100,1,32,2,0.001,0.92,0.65,1.33
1,48,48,48,3900.0,404291100672,51539603456,100,2,32,2,0.001,4.19,2.2750000000000004,4.59
1,48,48,48,3900.0,404291100672,51539603456,100,3,32,2,0.001,4.96,2.67,5.38
1,48,48,48,3900.0,404291100672,51539603456,100,1,64,1,0.001,10.09,10.09,10.12
1,48,48,48,3900.0,404291100672,51539603456,100,2,64,1,0.001,5.67,5.67,5.74
1,48,48,48,3900.0,404291100672,51539603456,100,3,64,1,0.001,7.49,7.49,7.56
1,48,48,48,3900.0,404291100672,51539603456,100,1,64,2,0.001,1.08,0.73,1.53
1,48,48,48,3900.0,404291100672,51539603456,100,2,64,2,0.001,4.5,2.4,4.87
1,48,48,48,3900.0,404291100672,51539603456,100,3,64,2,0.001,5.18,2.715,5.5
1,48,48,48,3900.0,404291100672,51539603456,100,1,128,1,0.001,8.5,8.5,8.54
1,48,48,48,3900.0,404291100672,51539603456,100,2,128,1,0.001,5.55,5.55,5.6
1,48,48,48,3900.0,404291100672,51539603456,100,3,128,1,0.001,7.32,7.32,7.39
1,48,48,48,3900.0,404291100672,51539603456,100,1,128,2,0.001,1.06,0.72,1.51
1,48,48,48,3900.0,404291100672,51539603456,100,2,128,2,0.001,3.81,2.045,4.48
