sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,run_threads,run_seedMismatch,run_palindromeClipThreshold,run_simpleClipThreshold,run_leading,run_sliding_size,run_sliding_quality,run_minlen,run_mi_length,run_mi_strict,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps,data_rr_count,total_exe_time_s
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,10000,1.988057374954224
2,2,2304.0,2217431040,2147479552,1,5,30,15,3,4,3,36,36,0.2,7346.0,8192.0,7346.0,2048.0,10000,1.4935188293457031
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,33,36,36,0.8,7346.0,8192.0,3673.0,1638.0,10000,2.132975578308105
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,10,15,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,1.9307477474212649
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,15,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,1.6310546398162842
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,33,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,1.7342932224273682
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,10000,1.6716489791870115
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,33,36,36,0.5,7346.0,8192.0,7346.0,1638.0,10000,2.0335533618927
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,3,36,36,0.2,7346.0,8192.0,5272.0,1638.0,10000,1.973149299621582
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,33,36,36,0.8,7346.0,8192.0,3673.0,1638.0,10000,2.535956859588623
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,33,36,36,0.2,7346.0,8192.0,7346.0,2048.0,10000,2.137639284133911
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,26,36,36,0.2,7346.0,8192.0,4763.0,1638.0,10000,2.3908231258392334
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,3,36,36,0.5,7346.0,8192.0,5272.0,2048.0,10000,1.8320863246917725
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,33,36,36,0.2,7346.0,8192.0,4763.0,1638.0,10000,1.8213698863983152
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,33,36,36,0.2,7346.0,8192.0,5272.0,2048.0,10000,2.0415589809417725
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,33,36,36,0.8,7346.0,8192.0,7346.0,2048.0,10000,1.8219425678253176
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,33,36,36,0.8,7346.0,8192.0,5272.0,1638.0,10000,1.880953788757324
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,33,36,36,0.5,7346.0,8192.0,4763.0,2048.0,10000,1.9347779750823977
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,15,36,36,0.8,7346.0,8192.0,7346.0,1638.0,10000,2.249335289001465
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,3,36,36,0.5,7346.0,8192.0,4763.0,1638.0,10000,1.9556777477264404
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,3,36,36,0.5,7346.0,8192.0,3673.0,1638.0,10000,2.234628915786743
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,15,36,36,0.2,7346.0,8192.0,3673.0,2048.0,10000,2.0831167697906494
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,10000,2.0717687606811523
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,33,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,2.1891653537750244
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,33,36,36,0.5,7346.0,8192.0,3673.0,1638.0,10000,2.2837860584259038
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,15,36,36,0.8,7346.0,8192.0,3673.0,1638.0,10000,2.142026424407959
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,26,36,36,0.8,7346.0,8192.0,7346.0,2048.0,10000,2.22702431678772
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,3,36,36,0.8,7346.0,8192.0,7346.0,2048.0,10000,1.778930425643921
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,33,36,36,0.2,7346.0,8192.0,3673.0,1638.0,10000,2.036033391952514
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,26,36,36,0.2,7346.0,8192.0,4763.0,2048.0,10000,1.622040033340454
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,15,36,36,0.8,7346.0,8192.0,5272.0,2048.0,10000,2.44529128074646
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,3,36,36,0.5,7346.0,8192.0,3673.0,1638.0,10000,2.444122314453125
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,26,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,2.0375354290008545
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,3,36,36,0.2,7346.0,8192.0,4763.0,2048.0,10000,2.0368683338165283
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,33,36,36,0.2,7346.0,8192.0,7346.0,1638.0,10000,1.7259387969970703
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,26,36,36,0.5,7346.0,8192.0,5272.0,2048.0,10000,2.087735176086426
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,3,36,36,0.2,7346.0,8192.0,3673.0,1638.0,10000,2.0376973152160645
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,15,36,36,0.2,7346.0,8192.0,3673.0,2048.0,10000,2.0383858680725098
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,33,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,2.0274364948272705
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,10000,1.9832499027252195
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,33,36,36,0.8,7346.0,8192.0,5272.0,2048.0,10000,2.03240180015564
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,33,36,36,0.8,7346.0,8192.0,7346.0,1638.0,10000,2.040393590927124
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,3,36,36,0.5,7346.0,8192.0,3673.0,1638.0,10000,2.485866069793701
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,3,36,36,0.5,7346.0,8192.0,4763.0,1638.0,10000,2.285961151123047
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,3,36,36,0.2,7346.0,8192.0,7346.0,2048.0,10000,1.6318764686584473
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,15,36,36,0.2,7346.0,8192.0,7346.0,2048.0,10000,1.541470289230347
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,3,36,36,0.5,7346.0,8192.0,5272.0,1638.0,10000,2.189077138900757
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,3,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,2.1275055408477783
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,26,36,36,0.5,7346.0,8192.0,3673.0,1638.0,10000,2.175277709960937
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,26,36,36,0.5,7346.0,8192.0,3673.0,2048.0,10000,1.982348680496216
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,3,36,36,0.8,7346.0,8192.0,7346.0,2048.0,10000,1.5243654251098633
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,15,36,36,0.8,7346.0,8192.0,7346.0,2048.0,10000,1.942528247833252
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,33,36,36,0.5,7346.0,8192.0,3673.0,1638.0,10000,2.241610288619995
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,33,36,36,0.8,7346.0,8192.0,7346.0,2048.0,10000,1.995535135269165
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,15,36,36,0.2,7346.0,8192.0,7346.0,1638.0,10000,2.0390379428863525
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,15,36,36,0.2,7346.0,8192.0,3673.0,2048.0,10000,2.98226547241211
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,26,36,36,0.5,7346.0,8192.0,5272.0,2048.0,10000,1.838926076889038
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,10000,2.173374652862549
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,33,36,36,0.8,7346.0,8192.0,3673.0,1638.0,10000,2.3056833744049072
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,3,36,36,0.5,7346.0,8192.0,4763.0,1638.0,10000,2.1203038692474365
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,3,36,36,0.2,7346.0,8192.0,7346.0,2048.0,10000,1.9284579753875728
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,33,36,36,0.2,7346.0,8192.0,7346.0,1638.0,10000,2.6317567825317383
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,15,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,1.9921817779541016
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,33,36,36,0.5,7346.0,8192.0,7346.0,1638.0,10000,1.989955186843872
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,26,36,36,0.2,7346.0,8192.0,7346.0,1638.0,10000,2.288856744766236
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,26,36,36,0.8,7346.0,8192.0,3673.0,1638.0,10000,3.490496158599853
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,33,36,36,0.8,7346.0,8192.0,5272.0,1638.0,10000,1.991159200668335
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,15,36,36,0.2,7346.0,8192.0,4763.0,1638.0,10000,2.2283685207366943
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,33,36,36,0.5,7346.0,8192.0,7346.0,2048.0,10000,1.7995264530181885
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,25,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,12.265965938568115
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,25,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,18.219253301620483
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,4,3,36,36,0.8,7412.0,8192.0,3673.0,2048.0,200000,15.199280261993408
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,10,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,16.35981774330139
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,10,33,36,36,0.5,7412.0,8192.0,5272.0,2048.0,200000,15.504403591156006
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,25,33,36,36,0.5,7412.0,8192.0,5272.0,2048.0,200000,12.77409815788269
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,4,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,9.579195022583008
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,4,15,36,36,0.2,7412.0,8192.0,3673.0,2048.0,200000,14.272341966629028
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,4,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,8.674508571624756
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,4,33,36,36,0.8,7412.0,8192.0,3673.0,2048.0,200000,12.310651063919067
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,25,3,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,10.961205005645752
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,10,26,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,8.707256317138672
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,4,26,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,11.227560758590698
2,2,2304.0,2217431040,2147479552,10,2,16,8,3,4,3,36,36,0.8,7412.0,8192.0,5272.0,2048.0,200000,10.588370323181152
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,10,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,200000,15.250707626342772
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,4,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,12.56397294998169
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,25,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,10.250665187835692
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,25,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,16.402685403823853
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,10,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,10.967032194137571
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,4,33,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,12.364319086074827
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,25,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,11.715737342834473
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,10,26,36,36,0.5,7412.0,8192.0,3673.0,2048.0,200000,10.555083990097046
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,4,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,11.017024755477903
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,10,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,15.091113567352297
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,10,15,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,13.43470811843872
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,25,33,36,36,0.8,7412.0,8192.0,3673.0,2048.0,200000,15.945418119430542
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,25,33,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,12.974298000335692
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,4,33,36,36,0.5,7412.0,8192.0,3673.0,2048.0,200000,13.269330024719238
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,4,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,14.68019676208496
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,25,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,12.918047428131104
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,4,15,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,10.75092315673828
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,4,3,36,36,0.5,7412.0,8192.0,5272.0,2048.0,200000,13.064166069030762
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,4,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,12.470097064971924
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,4,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,10.950156211853027
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,25,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,12.022001504898071
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,10,15,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,13.678311109542848
2,2,2304.0,2217431040,2147479552,10,2,16,8,3,4,15,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,12.167371273040771
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,10,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,10.406966924667358
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,25,26,36,36,0.8,7412.0,8192.0,3673.0,1638.0,200000,13.067132949829102
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,25,26,36,36,0.8,7412.0,8192.0,3673.0,2048.0,200000,10.46483325958252
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,4,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,15.597824096679688
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,25,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,14.344359397888184
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,10,3,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,9.304558753967283
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,10,15,36,36,0.2,7412.0,8192.0,3673.0,2048.0,200000,12.64355754852295
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,25,15,36,36,0.8,7412.0,8192.0,3673.0,1638.0,200000,15.066934585571287
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,10,33,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,15.504530668258669
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,10,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,11.27149248123169
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,10,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,14.079742670059204
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,10,33,36,36,0.5,7412.0,8192.0,3673.0,1638.0,200000,16.145713090896606
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,10,33,36,36,0.2,7412.0,8192.0,7412.0,2048.0,200000,11.862430334091188
2,2,2304.0,2217431040,2147479552,50,2,20,10,3,25,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,13.84094500541687
2,2,2304.0,2217431040,2147479552,50,2,20,10,3,4,3,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,12.731416463851929
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,10,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,13.841910123825071
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,25,26,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,12.617714881896973
2,2,2304.0,2217431040,2147479552,10,2,16,8,3,4,15,36,36,0.8,7412.0,8192.0,7412.0,2048.0,200000,12.343541145324709
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,25,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,10.804035902023315
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,25,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,8.589712619781494
2,2,2304.0,2217431040,2147479552,50,2,20,10,3,25,33,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,12.80561876296997
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,10,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,14.64330506324768
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,4,33,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,11.00253963470459
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,25,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,9.944716691970823
2,2,2304.0,2217431040,2147479552,10,2,16,8,3,4,33,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,11.363991737365724
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,25,26,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,18.604710578918457
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,10,33,36,36,0.5,7412.0,8192.0,5272.0,2048.0,200000,14.680588006973268
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,10,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,12.669203996658323
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,25,33,36,36,0.2,7412.0,8192.0,3673.0,1638.0,200000,21.073485612869263
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,10,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,200000,10.23708152770996
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,10,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,9.91255021095276
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,10,33,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,23.02099347114563
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,25,15,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,14.243664264678957
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,25,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,10.82194471359253
2,2,2304.0,2217431040,2147479552,50,2,20,10,3,25,3,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,14.7773699760437
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,4,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,10.725383758544922
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,10,26,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,12.970388889312744
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,10,3,36,36,0.2,7412.0,8192.0,3673.0,2048.0,200000,11.959748029708862
2,2,2304.0,2217431040,2147479552,10,2,16,8,3,25,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,12.459900617599487
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,25,3,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,12.917030334472656
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,25,26,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,13.115392208099363
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,4,3,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,13.579333305358888
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,10,3,36,36,0.8,7412.0,8192.0,5272.0,2048.0,200000,14.138760566711426
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,25,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,200000,9.99093508720398
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,25,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,11.52069926261902
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,25,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,12.508678197860718
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,25,33,36,36,0.5,7412.0,8192.0,3673.0,2048.0,200000,12.48423147201538
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,4,33,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,10.577743530273438
2,2,2304.0,2217431040,2147479552,50,2,20,10,3,10,33,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,11.90346074104309
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,10,26,36,36,0.8,7412.0,8192.0,3706.0,1638.0,200000,11.663277626037598
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,25,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,11.2142596244812
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,10,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,13.472750425338743
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,10,15,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,15.156081676483154
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,25,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,19.58834981918335
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,25,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,9.850274085998535
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,10,33,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,10.978487968444824
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,10,33,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,16.910184383392334
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,25,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,10.561330080032349
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,4,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,11.859090328216553
2,2,2304.0,2217431040,2147479552,50,2,20,10,3,4,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,11.356229543685911
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,4,3,36,36,0.5,7412.0,8192.0,5272.0,2048.0,200000,13.07010817527771
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,25,33,36,36,0.5,7412.0,8192.0,5272.0,2048.0,200000,8.748751401901245
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,10,15,36,36,0.8,7412.0,8192.0,3673.0,2048.0,200000,11.2613422870636
2,2,2304.0,2217431040,2147479552,50,2,30,15,15,4,33,36,36,0.8,7412.0,8192.0,5272.0,2048.0,200000,13.427282571792604
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,10,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,11.347758769989014
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,25,3,36,36,0.2,7412.0,8192.0,7412.0,2048.0,200000,9.480165243148804
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,25,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,12.609849214553831
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,4,33,36,36,0.5,7412.0,8192.0,7412.0,2048.0,200000,9.926980018615724
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,10,15,36,36,0.5,7412.0,8192.0,5272.0,2048.0,200000,11.25639581680298
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,4,26,36,36,0.8,7412.0,8192.0,5272.0,2048.0,200000,13.666764974594116
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,4,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,10.67011046409607
2,2,2304.0,2217431040,2147479552,10,2,16,8,3,10,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,11.078604221343994
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,25,15,36,36,0.8,7412.0,8192.0,3706.0,2048.0,200000,12.624418020248411
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,4,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,14.64368176460266
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,10,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,200000,11.752891302108765
2,2,2304.0,2217431040,2147479552,50,2,30,15,3,25,3,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,13.58073592185974
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,10,33,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,17.464314222335815
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,10,33,36,36,0.2,7412.0,8192.0,3706.0,2048.0,200000,9.139162063598633
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,10,26,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,13.532623767852783
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,4,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,9.757246494293211
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,10,26,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,14.234456300735474
2,2,2304.0,2217431040,2147479552,50,2,20,10,15,4,26,36,36,0.8,7412.0,8192.0,7412.0,2048.0,200000,11.805190801620483
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,10,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,11.05433225631714
2,2,2304.0,2217431040,2147479552,10,2,20,10,33,4,33,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,8.854327201843262
2,2,2304.0,2217431040,2147479552,10,2,16,8,3,10,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,8.784100770950317
