sys_phy_cores_count,sys_tot_cores_count,sys_phy_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_steps,exe_noise,run_nprocs,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps,total_exe_time_ms
2,2,2217431040,16,0.15,0.2,0.04,0.048,1.0,100,1e-07,8,4433.0,8083.0,403.0,4.4921581745147705
2,2,2217431040,16,0.2,0.2,0.02,0.04,5.0,1000,1e-06,8,4433.0,7789.0,871.8,5.5722973346710205
2,2,2217431040,64,0.15,0.1,0.02,0.04,5.0,500,1e-07,8,4433.0,7005.0,396.3,33.528329849243164
2,2,2217431040,16,0.15,0.1,0.02,0.05,1.0,100,1e-07,8,4433.0,7789.0,403.0,4.713514804840088
2,2,2217431040,16,0.15,0.2,0.04,0.05,1.0,100,1e-07,8,4433.0,8083.0,396.3,4.284266471862793
2,2,2217431040,64,0.15,0.1,0.01,0.048,1.0,1000,1e-07,8,4433.0,7789.0,335.3,49.76409673690796
2,2,2217431040,16,0.1,0.15,0.01,0.04,1.0,1000,1e-07,4,4433.0,6568.0,311.4,7.267668008804321
2,2,2217431040,64,0.2,0.1,0.04,0.048,1.0,500,1e-07,8,4433.0,6568.0,871.8,29.230814933776852
2,2,2217431040,64,0.2,0.2,0.01,0.04,5.0,100,1e-07,8,4433.0,6568.0,871.8,15.39072847366333
2,2,2217431040,16,0.15,0.2,0.01,0.048,1.0,1000,1e-06,8,4433.0,7789.0,369.4,7.801489353179932
2,2,2217431040,16,0.2,0.15,0.02,0.04,1.0,500,1e-07,4,4433.0,6181.0,198.1,4.333339691162109
2,2,2217431040,64,0.15,0.2,0.04,0.05,5.0,1000,1e-07,8,4433.0,7789.0,886.6,53.524325370788574
2,2,2217431040,16,0.2,0.15,0.02,0.04,5.0,1000,1e-07,8,4433.0,7005.0,369.4,9.11575961112976
2,2,2217431040,64,0.2,0.1,0.01,0.05,1.0,1000,1e-06,8,4433.0,5842.0,311.4,56.72931671142578
2,2,2217431040,16,0.15,0.15,0.02,0.05,5.0,1000,1e-06,4,4433.0,7005.0,369.4,6.255028486251831
2,2,2217431040,16,0.2,0.2,0.01,0.04,1.0,1000,1e-06,8,4433.0,7789.0,335.3,6.109657526016235
2,2,2217431040,64,0.15,0.1,0.01,0.04,1.0,1000,1e-07,8,4433.0,6181.0,341.0,56.76571631431579
2,2,2217431040,64,0.15,0.2,0.04,0.04,5.0,100,1e-07,8,4433.0,7789.0,396.3,14.62884783744812
2,2,2217431040,16,0.15,0.2,0.02,0.04,1.0,1000,1e-07,2,4433.0,8757.0,369.4,26.216784954071045
2,2,2217431040,16,0.2,0.2,0.02,0.04,1.0,500,1e-06,4,4433.0,7005.0,316.6,3.941176652908325
2,2,2217431040,16,0.1,0.15,0.04,0.05,1.0,100,1e-06,8,4433.0,7789.0,396.3,4.574945688247681
2,2,2217431040,64,0.15,0.15,0.04,0.05,5.0,100,1e-07,8,4433.0,7789.0,396.3,14.318001747131348
2,2,2217431040,16,0.1,0.2,0.01,0.05,1.0,500,1e-06,4,4433.0,6568.0,311.4,4.773617029190064
2,2,2217431040,16,0.15,0.2,0.02,0.05,1.0,1000,1e-07,2,4433.0,7005.0,335.3,29.70186161994934
2,2,2217431040,64,0.15,0.15,0.01,0.05,5.0,100,1e-07,4,4433.0,6568.0,311.4,10.920166969299316
2,2,2217431040,16,0.2,0.1,0.01,0.05,5.0,500,1e-06,8,4433.0,8083.0,403.0,4.747790813446045
2,2,2217431040,64,0.15,0.1,0.04,0.048,1.0,500,1e-06,8,4433.0,6568.0,335.3,33.76403379440308
2,2,2217431040,16,0.15,0.15,0.01,0.04,5.0,500,1e-06,2,4433.0,7005.0,363.2,6.700094938278198
2,2,2217431040,64,0.15,0.15,0.02,0.048,1.0,100,1e-06,8,4433.0,6568.0,369.4,15.751989841461182
2,2,2217431040,16,0.1,0.2,0.04,0.048,1.0,100,1e-06,8,4433.0,7789.0,363.2,5.126248598098755
2,2,2217431040,16,0.1,0.2,0.04,0.048,1.0,500,1e-07,8,4433.0,7789.0,396.3,4.768843412399292
2,2,2217431040,16,0.1,0.15,0.02,0.048,5.0,100,1e-06,4,4433.0,5838.0,272.4,4.5215253829956055
2,2,2217431040,16,0.2,0.1,0.02,0.04,5.0,1000,1e-07,4,4433.0,6568.0,341.0,5.963287830352783
2,2,2217431040,64,0.2,0.1,0.04,0.04,1.0,500,1e-07,4,4433.0,7005.0,341.0,26.257709980010983
2,2,2217431040,16,0.15,0.2,0.02,0.048,1.0,100,1e-06,4,4433.0,6568.0,290.6,3.042123556137085
2,2,2217431040,16,0.1,0.2,0.04,0.05,1.0,100,1e-06,8,4433.0,6568.0,335.3,4.013569593429565
2,2,2217431040,16,0.1,0.15,0.01,0.05,5.0,500,1e-07,8,4433.0,7005.0,335.3,9.083722352981567
2,2,2217431040,64,0.1,0.15,0.02,0.048,5.0,100,1e-07,8,4433.0,7789.0,435.9,12.567280769348145
2,2,2217431040,16,0.1,0.2,0.02,0.048,5.0,1000,1e-06,8,4433.0,7789.0,435.9,8.164849519729614
2,2,2217431040,16,0.2,0.15,0.04,0.05,1.0,100,1e-06,8,4433.0,6568.0,363.2,4.2290120124816895
2,2,2217431040,64,0.1,0.15,0.01,0.04,1.0,1000,1e-07,8,4433.0,7005.0,363.2,53.35365176200867
2,2,2217431040,64,0.1,0.1,0.01,0.04,5.0,100,1e-06,2,4433.0,6568.0,192.7,24.516691207885746
2,2,2217431040,64,0.1,0.15,0.04,0.04,5.0,500,1e-07,4,4433.0,7789.0,335.3,29.43371963500977
2,2,2217431040,16,0.2,0.15,0.04,0.05,1.0,100,1e-07,8,4433.0,7789.0,396.3,4.722612857818604
2,2,2217431040,64,0.2,0.2,0.01,0.048,1.0,500,1e-07,8,4433.0,7789.0,363.2,29.150840520858765
2,2,2217431040,16,0.1,0.2,0.01,0.04,5.0,1000,1e-06,8,4433.0,7789.0,435.9,7.083005666732788
2,2,2217431040,16,0.2,0.1,0.01,0.048,1.0,1000,1e-06,4,4433.0,7005.0,290.6,5.527456283569336
2,2,2217431040,16,0.15,0.15,0.02,0.048,5.0,1000,1e-06,4,4433.0,6181.0,161.4,7.36941123008728
2,2,2217431040,64,0.15,0.15,0.04,0.04,5.0,100,1e-06,4,4433.0,6568.0,311.4,10.680097818374634
2,2,2217431040,64,0.1,0.1,0.02,0.04,1.0,500,1e-06,8,4433.0,6568.0,335.3,34.268455028533936
2,2,2217431040,64,0.1,0.1,0.02,0.048,1.0,1000,1e-06,8,4433.0,6568.0,335.3,54.92454528808594
2,2,2217431040,16,0.15,0.15,0.04,0.05,5.0,500,1e-06,4,4433.0,7005.0,871.8,4.987806081771851
2,2,2217431040,16,0.2,0.1,0.04,0.05,5.0,1000,1e-07,8,4433.0,7506.0,335.3,7.231499433517456
2,2,2217431040,16,0.2,0.15,0.01,0.048,1.0,500,1e-07,4,4433.0,7005.0,335.3,3.766468286514282
2,2,2217431040,16,0.1,0.15,0.04,0.048,1.0,500,1e-07,8,4433.0,7789.0,363.2,6.235835552215576
2,2,2217431040,16,0.2,0.2,0.02,0.05,1.0,1000,1e-07,8,4433.0,8757.0,341.0,6.833760738372803
2,2,2217431040,64,0.15,0.15,0.04,0.05,5.0,100,1e-06,8,4433.0,7789.0,435.9,13.644388914108276
2,2,2217431040,64,0.1,0.15,0.02,0.048,1.0,1000,1e-06,8,4433.0,8083.0,363.2,52.03231859207153
2,2,2217431040,16,0.15,0.1,0.02,0.04,5.0,500,1e-07,4,4433.0,6181.0,341.0,4.679125308990479
2,2,2217431040,16,0.1,0.15,0.02,0.048,1.0,100,1e-06,8,4433.0,7789.0,396.3,4.777278423309326
2,2,2217431040,64,0.15,0.1,0.01,0.04,1.0,500,1e-07,8,4433.0,6181.0,290.6,37.68813371658325
2,2,2217431040,16,0.2,0.2,0.01,0.05,1.0,1000,1e-07,8,4433.0,7789.0,886.6,6.523116111755371
2,2,2217431040,16,0.2,0.1,0.02,0.048,1.0,100,1e-06,4,4433.0,6568.0,242.2,3.221766233444214
2,2,2217431040,16,0.2,0.1,0.02,0.05,5.0,100,1e-06,4,4433.0,6568.0,335.3,3.1263833045959477
2,2,2217431040,16,0.2,0.2,0.01,0.05,5.0,1000,1e-07,8,4433.0,8757.0,435.9,6.555322885513306
2,2,2217431040,16,0.2,0.15,0.02,0.048,5.0,1000,1e-06,8,4433.0,7789.0,396.3,7.1444737911224365
2,2,2217431040,64,0.15,0.1,0.04,0.04,5.0,100,1e-07,2,4433.0,5004.0,221.7,28.22862553596497
2,2,2217431040,64,0.15,0.15,0.01,0.05,5.0,100,1e-07,8,4433.0,6568.0,363.2,15.811181783676147
2,2,2217431040,16,0.15,0.15,0.04,0.04,5.0,500,1e-06,4,4433.0,6181.0,277.1,5.954102039337158
2,2,2217431040,16,0.1,0.15,0.04,0.048,5.0,500,1e-06,8,4433.0,7789.0,443.3,4.914478302001953
2,2,2217431040,16,0.2,0.1,0.02,0.05,5.0,1000,1e-06,4,4433.0,6181.0,311.4,6.998831510543823
2,2,2217431040,16,0.15,0.2,0.04,0.048,5.0,500,1e-07,4,4433.0,6181.0,335.3,4.308521270751953
2,2,2217431040,64,0.2,0.2,0.01,0.048,5.0,1000,1e-06,8,4433.0,7789.0,335.3,53.99935865402222
2,2,2217431040,64,0.1,0.1,0.04,0.05,1.0,500,1e-07,4,4433.0,6568.0,341.0,31.835192680358887
2,2,2217431040,16,0.15,0.2,0.01,0.04,5.0,500,1e-07,8,4433.0,7789.0,363.2,4.4906227588653564
2,2,2217431040,16,0.2,0.2,0.04,0.04,1.0,500,1e-07,2,4433.0,5842.0,335.3,14.521923780441284
2,2,2217431040,16,0.2,0.15,0.02,0.05,5.0,1000,1e-07,2,4433.0,6181.0,311.4,28.360783338546756
2,2,2217431040,16,0.15,0.15,0.04,0.04,1.0,500,1e-07,4,4433.0,6568.0,335.3,6.092012643814087
2,2,2217431040,64,0.15,0.2,0.04,0.04,1.0,1000,1e-07,4,4433.0,6568.0,484.3,62.56786823272705
2,2,2217431040,64,0.15,0.1,0.04,0.048,5.0,100,1e-07,4,4433.0,6568.0,311.4,10.2538959980011
2,2,2217431040,16,0.2,0.1,0.04,0.048,1.0,1000,1e-07,8,4433.0,7789.0,363.2,7.791235446929932
2,2,2217431040,16,0.15,0.1,0.04,0.05,1.0,1000,1e-06,4,4433.0,7005.0,335.3,5.985981702804565
2,2,2217431040,128,0.1,0.15,0.04,0.04,5.0,100,1e-06,2,4433.0,6568.0,311.4,59.28110456466675
2,2,2217431040,16,0.15,0.2,0.01,0.048,5.0,1000,1e-06,4,4433.0,6568.0,335.3,6.092440843582153
2,2,2217431040,64,0.15,0.2,0.04,0.04,5.0,1000,1e-06,4,4433.0,6568.0,341.0,57.46387434005737
2,2,2217431040,64,0.2,0.2,0.01,0.04,1.0,500,1e-07,4,4433.0,7506.0,246.3,30.743855476379395
2,2,2217431040,64,0.1,0.2,0.01,0.05,5.0,1000,1e-06,8,4433.0,6181.0,871.8,55.60008454322815
2,2,2217431040,16,0.2,0.15,0.04,0.04,5.0,100,1e-07,4,4433.0,6181.0,335.3,3.2518057823181152
2,2,2217431040,16,0.1,0.2,0.04,0.04,1.0,100,1e-06,8,4433.0,7789.0,403.0,5.1094279289245605
2,2,2217431040,64,0.15,0.15,0.04,0.048,1.0,1000,1e-06,8,4433.0,7789.0,435.9,49.07907247543335
2,2,2217431040,16,0.2,0.1,0.02,0.04,5.0,500,1e-07,4,4433.0,7005.0,229.4,3.648977041244507
2,2,2217431040,16,0.15,0.2,0.04,0.048,1.0,500,1e-07,8,4433.0,9553.0,435.9,5.909315586090088
2,2,2217431040,64,0.1,0.15,0.02,0.04,1.0,100,1e-07,8,4433.0,6568.0,311.4,15.20900273323059
2,2,2217431040,16,0.2,0.15,0.02,0.05,1.0,1000,1e-07,4,4433.0,6181.0,335.3,5.121631145477295
2,2,2217431040,128,0.1,0.1,0.01,0.05,5.0,1000,1e-06,4,4433.0,5838.0,290.6,485.3060004711151
2,2,2217431040,64,0.15,0.2,0.01,0.048,1.0,500,1e-07,8,4433.0,8083.0,544.9,30.743093013763428
2,2,2217431040,16,0.2,0.1,0.02,0.05,1.0,500,1e-06,4,4433.0,6568.0,871.8,4.368853330612183
2,2,2217431040,64,0.2,0.1,0.02,0.04,5.0,500,1e-07,8,4433.0,6568.0,341.0,30.102357387542725
2,2,2217431040,16,0.15,0.15,0.04,0.048,1.0,100,1e-07,8,4433.0,8083.0,396.3,4.497996091842651
2,2,2217431040,16,0.15,0.15,0.02,0.05,1.0,500,1e-07,8,4433.0,7789.0,363.2,4.612988233566284
2,2,2217431040,64,0.1,0.15,0.01,0.05,5.0,500,1e-06,8,4433.0,7506.0,335.3,35.77133917808533
2,2,2217431040,16,0.15,0.2,0.04,0.05,5.0,500,1e-06,4,4433.0,7506.0,311.4,3.483604907989502
2,2,2217431040,64,0.15,0.1,0.04,0.04,1.0,100,1e-07,8,4433.0,7005.0,396.3,15.47045373916626
2,2,2217431040,64,0.15,0.1,0.01,0.04,1.0,1000,1e-07,4,4433.0,7005.0,311.4,60.05036211013794
2,2,2217431040,16,0.1,0.15,0.01,0.048,5.0,100,1e-07,8,4433.0,7005.0,335.3,7.725171327590942
2,2,2217431040,16,0.15,0.2,0.04,0.05,1.0,1000,1e-07,4,4433.0,6568.0,316.6,5.381625413894653
2,2,2217431040,64,0.2,0.1,0.04,0.048,5.0,1000,1e-07,4,4433.0,6568.0,311.4,73.44248986244202
2,2,2217431040,16,0.15,0.15,0.02,0.05,5.0,1000,1e-06,8,4433.0,7789.0,484.3,6.950357675552368
2,2,2217431040,16,0.15,0.1,0.02,0.048,1.0,500,1e-07,4,4433.0,6181.0,316.6,6.689027309417725
2,2,2217431040,64,0.15,0.1,0.04,0.048,5.0,1000,1e-07,2,4433.0,4776.0,198.1,219.9368073940277
2,2,2217431040,64,0.1,0.2,0.01,0.04,1.0,100,1e-07,8,4433.0,6568.0,335.3,16.555176258087158
2,2,2217431040,64,0.1,0.15,0.01,0.048,1.0,1000,1e-06,8,4433.0,6568.0,363.2,54.41457557678223
2,2,2217431040,16,0.15,0.2,0.02,0.048,5.0,100,1e-06,4,4433.0,6568.0,272.4,3.42593765258789
2,2,2217431040,64,0.2,0.2,0.01,0.04,1.0,500,1e-07,8,4433.0,6568.0,341.0,28.923732042312626
2,2,2217431040,16,0.2,0.1,0.02,0.048,1.0,1000,1e-06,4,4433.0,7005.0,369.4,5.76522707939148
2,2,2217431040,16,0.2,0.1,0.01,0.048,1.0,500,1e-07,4,4433.0,7789.0,341.0,3.248598098754883
2,2,2217431040,16,0.2,0.1,0.02,0.05,1.0,100,1e-07,4,4433.0,7005.0,341.0,2.83818793296814
2,2,2217431040,64,0.2,0.15,0.02,0.04,5.0,500,1e-06,4,4433.0,6568.0,181.6,73.02768898010254
2,2,2217431040,64,0.15,0.1,0.02,0.048,5.0,500,1e-06,4,4433.0,6181.0,295.5,33.87570261955261
2,2,2217431040,16,0.15,0.15,0.01,0.05,1.0,1000,1e-06,4,4433.0,6568.0,335.3,7.451611042022705
2,2,2217431040,16,0.2,0.2,0.01,0.04,1.0,500,1e-06,4,4433.0,6181.0,290.6,4.405761957168579
2,2,2217431040,64,0.1,0.2,0.02,0.05,5.0,1000,1e-06,8,4433.0,7789.0,363.2,61.61836767196655
2,2,2217431040,16,0.2,0.15,0.01,0.048,5.0,500,1e-06,8,4433.0,7005.0,335.3,5.262330770492554
2,2,2217431040,64,0.2,0.15,0.02,0.04,5.0,1000,1e-06,4,4433.0,6181.0,103.8,111.13355088233948
2,2,2217431040,16,0.15,0.15,0.01,0.04,1.0,100,1e-07,4,4433.0,7005.0,311.4,3.435783863067627
2,2,2217431040,16,0.15,0.2,0.02,0.048,5.0,100,1e-06,8,4433.0,7789.0,369.4,4.177215814590454
2,2,2217431040,16,0.2,0.15,0.02,0.048,1.0,100,1e-06,8,4433.0,6568.0,335.3,5.024986743927002
2,2,2217431040,16,0.2,0.2,0.02,0.05,1.0,500,1e-06,4,4433.0,7506.0,316.6,2.7560105323791504
2,2,2217431040,64,0.1,0.15,0.04,0.05,5.0,100,1e-07,8,4433.0,7789.0,363.2,13.295842170715332
2,2,2217431040,64,0.2,0.1,0.01,0.048,1.0,500,1e-07,8,4433.0,7789.0,335.3,33.465277671813965
2,2,2217431040,16,0.2,0.2,0.04,0.048,5.0,500,1e-06,4,4433.0,7005.0,335.3,2.979722023010254
2,2,2217431040,64,0.15,0.2,0.04,0.05,1.0,500,1e-07,8,4433.0,8083.0,396.3,28.81367921829224
2,2,2217431040,64,0.1,0.2,0.04,0.05,1.0,500,1e-06,8,4433.0,7005.0,396.3,35.2163360118866
2,2,2217431040,16,0.15,0.15,0.04,0.05,5.0,500,1e-07,4,4433.0,6568.0,316.6,5.6850426197052
2,2,2217431040,16,0.2,0.1,0.04,0.048,5.0,1000,1e-07,8,4433.0,9553.0,363.2,5.04076623916626
2,2,2217431040,128,0.1,0.1,0.01,0.05,1.0,100,1e-07,4,4433.0,6568.0,335.3,60.47066140174866
2,2,2217431040,64,0.1,0.1,0.01,0.05,5.0,1000,1e-06,2,4433.0,6568.0,335.3,216.41608262062076
2,2,2217431040,64,0.2,0.15,0.04,0.04,5.0,1000,1e-06,8,4433.0,5842.0,256.4,64.43501448631287
2,2,2217431040,16,0.2,0.15,0.01,0.04,1.0,100,1e-07,4,4433.0,5842.0,290.6,3.600125551223755
2,2,2217431040,16,0.2,0.1,0.04,0.05,1.0,100,1e-06,8,4433.0,7789.0,363.2,4.264650344848633
2,2,2217431040,16,0.1,0.15,0.01,0.05,1.0,500,1e-06,8,4433.0,7506.0,316.6,7.726736307144165
2,2,2217431040,16,0.15,0.1,0.01,0.05,1.0,1000,1e-06,8,4433.0,6568.0,363.2,7.43806529045105
2,2,2217431040,16,0.15,0.2,0.04,0.05,1.0,1000,1e-06,4,4433.0,6568.0,272.4,5.655483961105347
2,2,2217431040,16,0.2,0.2,0.02,0.04,1.0,100,1e-07,4,4433.0,7005.0,335.3,2.813252687454224
2,2,2217431040,16,0.15,0.1,0.02,0.05,1.0,100,1e-06,8,4433.0,7789.0,443.3,4.457601547241211
2,2,2217431040,16,0.15,0.1,0.02,0.04,1.0,100,1e-07,8,4433.0,8083.0,396.3,4.519766092300415
2,2,2217431040,16,0.1,0.15,0.04,0.05,5.0,500,1e-07,8,4433.0,7789.0,335.3,6.156459808349609
2,2,2217431040,64,0.1,0.1,0.01,0.04,1.0,1000,1e-07,4,4433.0,6181.0,335.3,53.4461076259613
2,2,2217431040,16,0.2,0.15,0.01,0.04,1.0,100,1e-07,8,4433.0,7789.0,369.4,4.897547721862793
2,2,2217431040,64,0.15,0.2,0.01,0.05,1.0,100,1e-06,8,4433.0,7789.0,396.3,14.906192779541016
2,2,2217431040,16,0.2,0.15,0.02,0.04,1.0,100,1e-06,8,4433.0,7506.0,726.5,5.5131354331970215
2,2,2217431040,64,0.15,0.2,0.02,0.05,5.0,500,1e-06,8,4433.0,7005.0,311.4,34.9863018989563
2,2,2217431040,16,0.2,0.2,0.01,0.05,5.0,1000,1e-07,4,4433.0,6181.0,290.6,4.883451223373413
2,2,2217431040,16,0.15,0.2,0.01,0.048,5.0,500,1e-07,4,4433.0,6568.0,290.6,5.542741298675537
2,2,2217431040,16,0.15,0.1,0.04,0.04,1.0,1000,1e-07,4,4433.0,7506.0,335.3,5.939729690551758
2,2,2217431040,16,0.2,0.1,0.04,0.048,5.0,100,1e-07,4,4433.0,5004.0,246.3,3.569875955581665
2,2,2217431040,64,0.2,0.1,0.01,0.05,5.0,1000,1e-06,4,4433.0,6568.0,341.0,56.33134698867798
2,2,2217431040,64,0.1,0.2,0.02,0.05,5.0,1000,1e-06,4,4433.0,6568.0,316.6,63.89602708816528
2,2,2217431040,16,0.2,0.1,0.04,0.048,1.0,1000,1e-06,4,4433.0,5838.0,242.2,4.375195026397705
2,2,2217431040,64,0.15,0.15,0.01,0.04,5.0,500,1e-06,8,4433.0,6568.0,335.3,30.434483528137207
2,2,2217431040,16,0.15,0.15,0.02,0.04,5.0,500,1e-06,8,4433.0,8757.0,403.0,5.329639196395874
2,2,2217431040,16,0.1,0.15,0.02,0.04,1.0,500,1e-06,8,4433.0,7005.0,311.4,7.402748346328735
2,2,2217431040,64,0.2,0.1,0.04,0.05,5.0,100,1e-06,4,4433.0,5838.0,207.6,15.332145690917969
2,2,2217431040,64,0.2,0.1,0.01,0.04,1.0,100,1e-06,8,4433.0,6181.0,311.4,15.11654257774353
2,2,2217431040,16,0.2,0.15,0.04,0.05,5.0,500,1e-06,4,4433.0,6181.0,363.2,5.477566719055176
2,2,2217431040,16,0.15,0.2,0.02,0.048,5.0,1000,1e-07,4,4433.0,6568.0,272.4,5.845533847808838
2,2,2217431040,64,0.15,0.2,0.01,0.05,5.0,100,1e-06,8,4433.0,7005.0,403.0,13.209553480148315
2,2,2217431040,64,0.15,0.2,0.01,0.048,5.0,100,1e-07,2,4433.0,6181.0,277.1,23.49066042900085
2,2,2217431040,16,0.2,0.2,0.01,0.048,1.0,1000,1e-07,8,4433.0,7789.0,369.4,7.538561105728149
2,2,2217431040,16,0.2,0.1,0.01,0.04,1.0,1000,1e-06,8,4433.0,8757.0,484.3,5.7136876583099365
2,2,2217431040,64,0.1,0.1,0.02,0.04,5.0,500,1e-07,8,4433.0,7789.0,335.3,32.128947019577026
2,2,2217431040,64,0.15,0.1,0.01,0.048,1.0,1000,1e-06,8,4433.0,7789.0,403.0,50.85407495498657
2,2,2217431040,128,0.2,0.15,0.01,0.048,5.0,100,1e-06,4,4433.0,7789.0,316.6,60.54348587989807
2,2,2217431040,16,0.2,0.1,0.01,0.05,5.0,500,1e-06,4,4433.0,6568.0,341.0,4.146515369415283
2,2,2217431040,16,0.2,0.1,0.02,0.048,5.0,500,1e-07,8,4433.0,6568.0,341.0,5.343944549560547
2,2,2217431040,64,0.15,0.1,0.01,0.05,1.0,500,1e-07,8,4433.0,6568.0,335.3,32.58732986450195
2,2,2217431040,64,0.15,0.2,0.02,0.05,1.0,500,1e-06,4,4433.0,6568.0,316.6,33.85702347755432
2,2,2217431040,16,0.2,0.1,0.02,0.05,1.0,1000,1e-07,8,4433.0,8083.0,363.2,6.502763509750366
2,2,2217431040,64,0.15,0.15,0.02,0.048,5.0,500,1e-06,8,4433.0,7005.0,335.3,28.02256989479065
2,2,2217431040,16,0.2,0.15,0.02,0.048,1.0,500,1e-06,4,4433.0,6181.0,295.5,4.374591588973999
2,2,2217431040,16,0.2,0.2,0.01,0.05,5.0,100,1e-07,4,4433.0,6181.0,311.4,3.748327016830444
2,2,2217431040,16,0.2,0.2,0.04,0.048,1.0,100,1e-07,8,4433.0,7789.0,363.2,3.841559648513794
2,2,2217431040,64,0.1,0.15,0.04,0.048,5.0,100,1e-07,8,4433.0,7789.0,396.3,13.57157850265503
2,2,2217431040,64,0.1,0.15,0.04,0.048,1.0,500,1e-07,4,4433.0,6181.0,363.2,31.994096040725708
2,2,2217431040,64,0.15,0.15,0.02,0.04,1.0,500,1e-06,4,4433.0,6568.0,311.4,34.7207977771759
2,2,2217431040,128,0.2,0.15,0.04,0.048,5.0,100,1e-07,4,4433.0,7005.0,335.3,40.7489058971405
2,2,2217431040,16,0.15,0.2,0.04,0.04,1.0,100,1e-07,8,4433.0,7789.0,443.3,3.689809083938598
2,2,2217431040,16,0.2,0.2,0.04,0.05,5.0,100,1e-06,8,4433.0,6568.0,335.3,2.625693798065185
2,2,2217431040,16,0.1,0.15,0.02,0.05,1.0,500,1e-06,8,4433.0,7789.0,396.3,5.266692161560059
2,2,2217431040,16,0.1,0.15,0.02,0.04,5.0,100,1e-06,4,4433.0,5531.0,256.4,6.041685581207275
2,2,2217431040,64,0.1,0.1,0.04,0.048,1.0,100,1e-06,8,4433.0,6568.0,363.2,14.430306911468506
2,2,2217431040,16,0.2,0.15,0.01,0.04,5.0,500,1e-07,8,4433.0,6568.0,871.8,4.429457902908325
2,2,2217431040,16,0.15,0.2,0.01,0.04,5.0,1000,1e-07,8,4433.0,7789.0,396.3,7.7096848487854
2,2,2217431040,16,0.15,0.2,0.01,0.04,1.0,1000,1e-06,8,4433.0,9553.0,443.3,5.666463136672974
2,2,2217431040,16,0.1,0.2,0.04,0.04,5.0,1000,1e-07,8,4433.0,7789.0,396.3,7.639858722686768
2,2,2217431040,64,0.15,0.15,0.04,0.04,1.0,100,1e-06,8,4433.0,7789.0,435.9,14.120638847351074
2,2,2217431040,64,0.15,0.2,0.04,0.048,1.0,1000,1e-07,4,4433.0,7005.0,335.3,54.88387942314148
2,2,2217431040,16,0.1,0.15,0.02,0.048,5.0,500,1e-06,8,4433.0,7789.0,311.4,6.01446795463562
2,2,2217431040,64,0.1,0.1,0.02,0.04,1.0,1000,1e-07,8,4433.0,7789.0,341.0,58.98916935920715
2,2,2217431040,16,0.2,0.15,0.02,0.048,5.0,100,1e-06,8,4433.0,7789.0,363.2,4.874010801315308
2,2,2217431040,64,0.2,0.2,0.02,0.048,1.0,500,1e-06,4,4433.0,7789.0,341.0,32.93135190010071
2,2,2217431040,16,0.2,0.1,0.02,0.05,1.0,500,1e-07,4,4433.0,6568.0,363.2,3.5148730278015137
2,2,2217431040,16,0.15,0.2,0.01,0.05,5.0,1000,1e-07,8,4433.0,8083.0,363.2,7.219035625457764
2,2,2217431040,16,0.15,0.1,0.04,0.048,1.0,1000,1e-07,4,4433.0,7506.0,311.4,6.925318479537964
2,2,2217431040,16,0.15,0.2,0.04,0.048,5.0,1000,1e-06,8,4433.0,8083.0,363.2,5.857839107513428
2,2,2217431040,16,0.1,0.15,0.01,0.04,5.0,100,1e-07,8,4433.0,6568.0,396.3,7.578748464584351
2,2,2217431040,16,0.15,0.2,0.02,0.04,5.0,100,1e-06,8,4433.0,8757.0,443.3,3.8538782596588135
2,2,2217431040,64,0.1,0.2,0.01,0.05,1.0,500,1e-06,8,4433.0,7789.0,396.3,35.92189264297485
2,2,2217431040,16,0.15,0.2,0.02,0.05,1.0,500,1e-06,8,4433.0,6568.0,396.3,4.253385066986084
2,2,2217431040,16,0.2,0.15,0.04,0.04,5.0,500,1e-06,8,4433.0,6568.0,335.3,4.963163137435913
2,2,2217431040,16,0.2,0.15,0.02,0.04,1.0,500,1e-06,4,4433.0,6568.0,335.3,4.510420083999634
2,2,2217431040,16,0.15,0.1,0.02,0.05,5.0,1000,1e-06,4,4433.0,7005.0,369.4,6.799082279205322
2,2,2217431040,16,0.1,0.2,0.01,0.048,5.0,1000,1e-06,8,4433.0,7789.0,335.3,5.920180559158325
2,2,2217431040,64,0.1,0.1,0.02,0.04,5.0,100,1e-07,8,4433.0,7005.0,363.2,15.809232234954834
2,2,2217431040,64,0.2,0.15,0.04,0.04,5.0,1000,1e-07,4,4433.0,7506.0,341.0,76.70414066314697
2,2,2217431040,16,0.2,0.15,0.02,0.048,5.0,500,1e-07,8,4433.0,6568.0,311.4,5.71756911277771
2,2,2217431040,64,0.2,0.1,0.02,0.05,1.0,1000,1e-06,4,4433.0,7005.0,335.3,56.57625484466553
2,2,2217431040,64,0.15,0.1,0.04,0.04,5.0,500,1e-07,4,4433.0,7005.0,295.5,28.370296716690063
2,2,2217431040,16,0.1,0.2,0.01,0.048,1.0,500,1e-06,8,4433.0,7789.0,363.2,5.398154020309448
2,2,2217431040,64,0.2,0.1,0.02,0.05,1.0,500,1e-06,4,4433.0,7506.0,341.0,30.63520312309265
2,2,2217431040,64,0.2,0.15,0.02,0.05,5.0,100,1e-06,4,4433.0,6568.0,290.6,14.928117752075195
2,2,2217431040,64,0.2,0.1,0.01,0.05,1.0,1000,1e-07,8,4433.0,7789.0,363.2,55.66343426704407
